date,district,cases,deaths,epiweek
2022-01-18T00:00:00Z,Phalombe,0,0,3
2022-01-18T00:00:00Z,Mwanza,0,0,3
2022-01-18T00:00:00Z,Mchinji,0,0,3
2022-01-18T00:00:00Z,Kasungu,0,0,3
2022-01-18T00:00:00Z,Ntchisi,0,0,3
2022-01-18T00:00:00Z,Mzimba South,0,0,3
2022-01-19T00:00:00Z,Mangochi,0,0,3
2022-01-19T00:00:00Z,Blantyre,0,0,3
2022-01-19T00:00:00Z,Lilongwe,0,0,3
2022-01-19T00:00:00Z,Salima,0,0,3
2022-01-19T00:00:00Z,Nkhatabay,0,0,3
2022-01-19T00:00:00Z,Nkhotakota,0,0,3
2022-01-19T00:00:00Z,Balaka,0,0,3
2022-01-19T00:00:00Z,Rumphi,0,0,3
2022-01-19T00:00:00Z,Machinga,0,0,3
2022-01-19T00:00:00Z,Dedza,0,0,3
2022-01-19T00:00:00Z,Karonga,0,0,3
2022-01-19T00:00:00Z,Dowa,0,0,3
2022-01-19T00:00:00Z,Mzimba North,0,0,3
2022-01-19T00:00:00Z,Thyolo,0,0,3
2022-01-19T00:00:00Z,Chiradzulu,0,0,3
2022-01-19T00:00:00Z,Mulanje,0,0,3
2022-01-19T00:00:00Z,Nsanje,0,0,3
2022-01-19T00:00:00Z,Zomba,0,0,3
2022-01-19T00:00:00Z,Chikwawa,0,0,3
2022-01-19T00:00:00Z,Neno,0,0,3
2022-01-19T00:00:00Z,Ntcheu,0,0,3
2022-01-19T00:00:00Z,Likoma,0,0,3
2022-01-19T00:00:00Z,Chitipa,0,0,3
2022-01-19T00:00:00Z,Phalombe,0,0,3
2022-01-19T00:00:00Z,Mwanza,0,0,3
2022-01-19T00:00:00Z,Mchinji,0,0,3
2022-01-19T00:00:00Z,Kasungu,0,0,3
2022-01-19T00:00:00Z,Ntchisi,0,0,3
2022-01-19T00:00:00Z,Mzimba South,0,0,3
2022-01-20T00:00:00Z,Mangochi,0,0,3
2022-01-20T00:00:00Z,Blantyre,0,0,3
2022-01-20T00:00:00Z,Lilongwe,0,0,3
2022-01-20T00:00:00Z,Salima,0,0,3
2022-01-20T00:00:00Z,Nkhatabay,0,0,3
2022-01-20T00:00:00Z,Nkhotakota,0,0,3
2022-01-20T00:00:00Z,Balaka,0,0,3
2022-01-20T00:00:00Z,Rumphi,0,0,3
2022-01-20T00:00:00Z,Machinga,0,0,3
2022-01-20T00:00:00Z,Dedza,0,0,3
2022-01-20T00:00:00Z,Karonga,0,0,3
2022-01-20T00:00:00Z,Dowa,0,0,3
2022-01-20T00:00:00Z,Mzimba North,0,0,3
2022-01-20T00:00:00Z,Thyolo,0,0,3
2022-01-20T00:00:00Z,Chiradzulu,0,0,3
2022-01-20T00:00:00Z,Mulanje,0,0,3
2022-01-20T00:00:00Z,Nsanje,0,0,3
2022-01-20T00:00:00Z,Zomba,0,0,3
2022-01-20T00:00:00Z,Chikwawa,0,0,3
2022-01-20T00:00:00Z,Neno,0,0,3
2022-01-20T00:00:00Z,Ntcheu,0,0,3
2022-01-20T00:00:00Z,Likoma,0,0,3
2022-01-20T00:00:00Z,Chitipa,0,0,3
2022-01-20T00:00:00Z,Phalombe,0,0,3
2022-01-20T00:00:00Z,Mwanza,0,0,3
2022-01-20T00:00:00Z,Mchinji,0,0,3
2022-01-20T00:00:00Z,Kasungu,0,0,3
2022-01-20T00:00:00Z,Ntchisi,0,0,3
2022-01-20T00:00:00Z,Mzimba South,0,0,3
2022-01-21T00:00:00Z,Mangochi,0,0,3
2022-01-21T00:00:00Z,Blantyre,0,0,3
2022-01-21T00:00:00Z,Lilongwe,0,0,3
2022-01-21T00:00:00Z,Salima,0,0,3
2022-01-21T00:00:00Z,Nkhatabay,0,0,3
2022-01-21T00:00:00Z,Nkhotakota,0,0,3
2022-01-21T00:00:00Z,Balaka,0,0,3
2022-01-21T00:00:00Z,Rumphi,0,0,3
2022-01-21T00:00:00Z,Machinga,0,0,3
2022-01-21T00:00:00Z,Dedza,0,0,3
2022-01-21T00:00:00Z,Karonga,0,0,3
2022-01-21T00:00:00Z,Dowa,0,0,3
2022-01-21T00:00:00Z,Mzimba North,0,0,3
2022-01-21T00:00:00Z,Thyolo,0,0,3
2022-01-21T00:00:00Z,Chiradzulu,0,0,3
2022-01-21T00:00:00Z,Mulanje,0,0,3
2022-01-21T00:00:00Z,Nsanje,0,0,3
2022-01-21T00:00:00Z,Zomba,0,0,3
2022-01-21T00:00:00Z,Chikwawa,0,0,3
2022-01-21T00:00:00Z,Neno,0,0,3
2022-01-21T00:00:00Z,Ntcheu,0,0,3
2022-01-21T00:00:00Z,Likoma,0,0,3
2022-01-21T00:00:00Z,Chitipa,0,0,3
2022-01-21T00:00:00Z,Phalombe,0,0,3
2022-01-21T00:00:00Z,Mwanza,0,0,3
2022-01-21T00:00:00Z,Mchinji,0,0,3
2022-01-21T00:00:00Z,Kasungu,0,0,3
2022-01-21T00:00:00Z,Ntchisi,0,0,3
2022-01-21T00:00:00Z,Mzimba South,0,0,3
2022-01-22T00:00:00Z,Mangochi,0,0,3
2022-01-22T00:00:00Z,Blantyre,0,0,3
2022-01-22T00:00:00Z,Lilongwe,0,0,3
2022-01-22T00:00:00Z,Salima,0,0,3
2022-01-22T00:00:00Z,Nkhatabay,0,0,3
2022-01-22T00:00:00Z,Nkhotakota,0,0,3
2022-01-22T00:00:00Z,Balaka,0,0,3
2022-01-22T00:00:00Z,Rumphi,0,0,3
2022-01-22T00:00:00Z,Machinga,0,0,3
2022-01-22T00:00:00Z,Dedza,0,0,3
2022-01-22T00:00:00Z,Karonga,0,0,3
2022-01-22T00:00:00Z,Dowa,0,0,3
2022-01-22T00:00:00Z,Mzimba North,0,0,3
2022-01-22T00:00:00Z,Thyolo,0,0,3
2022-01-22T00:00:00Z,Chiradzulu,0,0,3
2022-01-22T00:00:00Z,Mulanje,0,0,3
2022-01-22T00:00:00Z,Nsanje,0,0,3
2022-01-22T00:00:00Z,Zomba,0,0,3
2022-01-22T00:00:00Z,Chikwawa,0,0,3
2022-01-22T00:00:00Z,Neno,0,0,3
2022-01-22T00:00:00Z,Ntcheu,0,0,3
2022-01-22T00:00:00Z,Likoma,0,0,3
2022-01-22T00:00:00Z,Chitipa,0,0,3
2022-01-22T00:00:00Z,Phalombe,0,0,3
2022-01-22T00:00:00Z,Mwanza,0,0,3
2022-01-22T00:00:00Z,Mchinji,0,0,3
2022-01-22T00:00:00Z,Kasungu,0,0,3
2022-01-22T00:00:00Z,Ntchisi,0,0,3
2022-01-22T00:00:00Z,Mzimba South,0,0,3
2022-01-23T00:00:00Z,Mangochi,0,0,3
2022-01-23T00:00:00Z,Blantyre,0,0,3
2022-01-23T00:00:00Z,Lilongwe,0,0,3
2022-01-23T00:00:00Z,Salima,0,0,3
2022-01-23T00:00:00Z,Nkhatabay,0,0,3
2022-01-23T00:00:00Z,Nkhotakota,0,0,3
2022-01-23T00:00:00Z,Balaka,0,0,3
2022-01-23T00:00:00Z,Rumphi,0,0,3
2022-01-23T00:00:00Z,Machinga,0,0,3
2022-01-23T00:00:00Z,Dedza,0,0,3
2022-01-23T00:00:00Z,Karonga,0,0,3
2022-01-23T00:00:00Z,Dowa,0,0,3
2022-01-23T00:00:00Z,Mzimba North,0,0,3
2022-01-23T00:00:00Z,Thyolo,0,0,3
2022-01-23T00:00:00Z,Chiradzulu,0,0,3
2022-01-23T00:00:00Z,Mulanje,0,0,3
2022-01-23T00:00:00Z,Nsanje,0,0,3
2022-01-23T00:00:00Z,Zomba,0,0,3
2022-01-23T00:00:00Z,Chikwawa,0,0,3
2022-01-23T00:00:00Z,Neno,0,0,3
2022-01-23T00:00:00Z,Ntcheu,0,0,3
2022-01-23T00:00:00Z,Likoma,0,0,3
2022-01-23T00:00:00Z,Chitipa,0,0,3
2022-01-23T00:00:00Z,Phalombe,0,0,3
2022-01-23T00:00:00Z,Mwanza,0,0,3
2022-01-23T00:00:00Z,Mchinji,0,0,3
2022-01-23T00:00:00Z,Kasungu,0,0,3
2022-01-23T00:00:00Z,Ntchisi,0,0,3
2022-01-23T00:00:00Z,Mzimba South,0,0,3
2022-01-24T00:00:00Z,Mangochi,0,0,4
2022-01-24T00:00:00Z,Blantyre,0,0,4
2022-01-24T00:00:00Z,Lilongwe,0,0,4
2022-01-24T00:00:00Z,Salima,0,0,4
2022-01-24T00:00:00Z,Nkhatabay,0,0,4
2022-01-24T00:00:00Z,Nkhotakota,0,0,4
2022-01-24T00:00:00Z,Balaka,0,0,4
2022-01-24T00:00:00Z,Rumphi,0,0,4
2022-01-24T00:00:00Z,Machinga,0,0,4
2022-01-24T00:00:00Z,Dedza,0,0,4
2022-01-24T00:00:00Z,Karonga,0,0,4
2022-01-24T00:00:00Z,Dowa,0,0,4
2022-01-24T00:00:00Z,Mzimba North,0,0,4
2022-01-24T00:00:00Z,Thyolo,0,0,4
2022-01-24T00:00:00Z,Chiradzulu,0,0,4
2022-01-24T00:00:00Z,Mulanje,0,0,4
2022-01-24T00:00:00Z,Nsanje,0,0,4
2022-01-24T00:00:00Z,Zomba,0,0,4
2022-01-24T00:00:00Z,Chikwawa,0,0,4
2022-01-24T00:00:00Z,Neno,0,0,4
2022-01-24T00:00:00Z,Ntcheu,0,0,4
2022-01-24T00:00:00Z,Likoma,0,0,4
2022-01-24T00:00:00Z,Chitipa,0,0,4
2022-01-24T00:00:00Z,Phalombe,0,0,4
2022-01-24T00:00:00Z,Mwanza,0,0,4
2022-01-24T00:00:00Z,Mchinji,0,0,4
2022-01-24T00:00:00Z,Kasungu,0,0,4
2022-01-24T00:00:00Z,Ntchisi,0,0,4
2022-01-24T00:00:00Z,Mzimba South,0,0,4
2022-01-25T00:00:00Z,Mangochi,0,0,4
2022-01-25T00:00:00Z,Blantyre,0,0,4
2022-01-25T00:00:00Z,Lilongwe,0,0,4
2022-01-25T00:00:00Z,Salima,0,0,4
2022-01-25T00:00:00Z,Nkhatabay,0,0,4
2022-01-25T00:00:00Z,Nkhotakota,0,0,4
2022-01-25T00:00:00Z,Balaka,0,0,4
2022-01-25T00:00:00Z,Rumphi,0,0,4
2022-01-25T00:00:00Z,Machinga,0,0,4
2022-01-25T00:00:00Z,Dedza,0,0,4
2022-01-25T00:00:00Z,Karonga,0,0,4
2022-01-25T00:00:00Z,Dowa,0,0,4
2022-01-25T00:00:00Z,Mzimba North,0,0,4
2022-01-25T00:00:00Z,Thyolo,0,0,4
2022-01-25T00:00:00Z,Chiradzulu,0,0,4
2022-01-25T00:00:00Z,Mulanje,0,0,4
2022-01-25T00:00:00Z,Nsanje,0,0,4
2022-01-25T00:00:00Z,Zomba,0,0,4
2022-01-25T00:00:00Z,Chikwawa,0,0,4
2022-01-25T00:00:00Z,Neno,0,0,4
2022-01-25T00:00:00Z,Ntcheu,0,0,4
2022-01-25T00:00:00Z,Likoma,0,0,4
2022-01-25T00:00:00Z,Chitipa,0,0,4
2022-01-25T00:00:00Z,Phalombe,0,0,4
2022-01-25T00:00:00Z,Mwanza,0,0,4
2022-01-25T00:00:00Z,Mchinji,0,0,4
2022-01-25T00:00:00Z,Kasungu,0,0,4
2022-01-25T00:00:00Z,Ntchisi,0,0,4
2022-01-25T00:00:00Z,Mzimba South,0,0,4
2022-01-26T00:00:00Z,Mangochi,0,0,4
2022-01-26T00:00:00Z,Blantyre,0,0,4
2022-01-26T00:00:00Z,Lilongwe,0,0,4
2022-01-26T00:00:00Z,Salima,0,0,4
2022-01-26T00:00:00Z,Nkhatabay,0,0,4
2022-01-26T00:00:00Z,Nkhotakota,0,0,4
2022-01-26T00:00:00Z,Balaka,0,0,4
2022-01-26T00:00:00Z,Rumphi,0,0,4
2022-01-26T00:00:00Z,Machinga,0,0,4
2022-01-26T00:00:00Z,Dedza,0,0,4
2022-01-26T00:00:00Z,Karonga,0,0,4
2022-01-26T00:00:00Z,Dowa,0,0,4
2022-01-26T00:00:00Z,Mzimba North,0,0,4
2022-01-26T00:00:00Z,Thyolo,0,0,4
2022-01-26T00:00:00Z,Chiradzulu,0,0,4
2022-01-26T00:00:00Z,Mulanje,0,0,4
2022-01-26T00:00:00Z,Nsanje,0,0,4
2022-01-26T00:00:00Z,Zomba,0,0,4
2022-01-26T00:00:00Z,Chikwawa,0,0,4
2022-01-26T00:00:00Z,Neno,0,0,4
2022-01-26T00:00:00Z,Ntcheu,0,0,4
2022-01-26T00:00:00Z,Likoma,0,0,4
2022-01-26T00:00:00Z,Chitipa,0,0,4
2022-01-26T00:00:00Z,Phalombe,0,0,4
2022-01-26T00:00:00Z,Mwanza,0,0,4
2022-01-26T00:00:00Z,Mchinji,0,0,4
2022-01-26T00:00:00Z,Kasungu,0,0,4
2022-01-26T00:00:00Z,Ntchisi,0,0,4
2022-01-26T00:00:00Z,Mzimba South,0,0,4
2022-01-27T00:00:00Z,Mangochi,0,0,4
2022-01-27T00:00:00Z,Blantyre,0,0,4
2022-01-27T00:00:00Z,Lilongwe,0,0,4
2022-01-27T00:00:00Z,Salima,0,0,4
2022-01-27T00:00:00Z,Nkhatabay,0,0,4
2022-01-27T00:00:00Z,Nkhotakota,0,0,4
2022-01-27T00:00:00Z,Balaka,0,0,4
2022-01-27T00:00:00Z,Rumphi,0,0,4
2022-01-27T00:00:00Z,Machinga,0,0,4
2022-01-27T00:00:00Z,Dedza,0,0,4
2022-01-27T00:00:00Z,Karonga,0,0,4
2022-01-27T00:00:00Z,Dowa,0,0,4
2022-01-27T00:00:00Z,Mzimba North,0,0,4
2022-01-27T00:00:00Z,Thyolo,0,0,4
2022-01-27T00:00:00Z,Chiradzulu,0,0,4
2022-01-27T00:00:00Z,Mulanje,0,0,4
2022-01-27T00:00:00Z,Nsanje,0,0,4
2022-01-27T00:00:00Z,Zomba,0,0,4
2022-01-27T00:00:00Z,Chikwawa,0,0,4
2022-01-27T00:00:00Z,Neno,0,0,4
2022-01-27T00:00:00Z,Ntcheu,0,0,4
2022-01-27T00:00:00Z,Likoma,0,0,4
2022-01-27T00:00:00Z,Chitipa,0,0,4
2022-01-27T00:00:00Z,Phalombe,0,0,4
2022-01-27T00:00:00Z,Mwanza,0,0,4
2022-01-27T00:00:00Z,Mchinji,0,0,4
2022-01-27T00:00:00Z,Kasungu,0,0,4
2022-01-27T00:00:00Z,Ntchisi,0,0,4
2022-01-27T00:00:00Z,Mzimba South,0,0,4
2022-01-28T00:00:00Z,Mangochi,0,0,4
2022-01-28T00:00:00Z,Blantyre,0,0,4
2022-01-28T00:00:00Z,Lilongwe,0,0,4
2022-01-28T00:00:00Z,Salima,0,0,4
2022-01-28T00:00:00Z,Nkhatabay,0,0,4
2022-01-28T00:00:00Z,Nkhotakota,0,0,4
2022-01-28T00:00:00Z,Balaka,0,0,4
2022-01-28T00:00:00Z,Rumphi,0,0,4
2022-01-28T00:00:00Z,Machinga,0,0,4
2022-01-28T00:00:00Z,Dedza,0,0,4
2022-01-28T00:00:00Z,Karonga,0,0,4
2022-01-28T00:00:00Z,Dowa,0,0,4
2022-01-28T00:00:00Z,Mzimba North,0,0,4
2022-01-28T00:00:00Z,Thyolo,0,0,4
2022-01-28T00:00:00Z,Chiradzulu,0,0,4
2022-01-28T00:00:00Z,Mulanje,0,0,4
2022-01-28T00:00:00Z,Nsanje,0,0,4
2022-01-28T00:00:00Z,Zomba,0,0,4
2022-01-28T00:00:00Z,Chikwawa,0,0,4
2022-01-28T00:00:00Z,Neno,0,0,4
2022-01-28T00:00:00Z,Ntcheu,0,0,4
2022-01-28T00:00:00Z,Likoma,0,0,4
2022-01-28T00:00:00Z,Chitipa,0,0,4
2022-01-28T00:00:00Z,Phalombe,0,0,4
2022-01-28T00:00:00Z,Mwanza,0,0,4
2022-01-28T00:00:00Z,Mchinji,0,0,4
2022-01-28T00:00:00Z,Kasungu,0,0,4
2022-01-28T00:00:00Z,Ntchisi,0,0,4
2022-01-28T00:00:00Z,Mzimba South,0,0,4
2022-01-29T00:00:00Z,Mangochi,0,0,4
2022-01-29T00:00:00Z,Blantyre,0,0,4
2022-01-29T00:00:00Z,Lilongwe,0,0,4
2022-01-29T00:00:00Z,Salima,0,0,4
2022-01-29T00:00:00Z,Nkhatabay,0,0,4
2022-01-29T00:00:00Z,Nkhotakota,0,0,4
2022-01-29T00:00:00Z,Balaka,0,0,4
2022-01-29T00:00:00Z,Rumphi,0,0,4
2022-01-29T00:00:00Z,Machinga,0,0,4
2022-01-29T00:00:00Z,Dedza,0,0,4
2022-01-29T00:00:00Z,Karonga,0,0,4
2022-01-29T00:00:00Z,Dowa,0,0,4
2022-01-29T00:00:00Z,Mzimba North,0,0,4
2022-01-29T00:00:00Z,Thyolo,0,0,4
2022-01-29T00:00:00Z,Chiradzulu,0,0,4
2022-01-29T00:00:00Z,Mulanje,0,0,4
2022-01-29T00:00:00Z,Nsanje,0,0,4
2022-01-29T00:00:00Z,Zomba,0,0,4
2022-01-29T00:00:00Z,Chikwawa,0,0,4
2022-01-29T00:00:00Z,Neno,0,0,4
2022-01-29T00:00:00Z,Ntcheu,0,0,4
2022-01-29T00:00:00Z,Likoma,0,0,4
2022-01-29T00:00:00Z,Chitipa,0,0,4
2022-01-29T00:00:00Z,Phalombe,0,0,4
2022-01-29T00:00:00Z,Mwanza,0,0,4
2022-01-29T00:00:00Z,Mchinji,0,0,4
2022-01-29T00:00:00Z,Kasungu,0,0,4
2022-01-29T00:00:00Z,Ntchisi,0,0,4
2022-01-29T00:00:00Z,Mzimba South,0,0,4
2022-01-30T00:00:00Z,Mangochi,0,0,4
2022-01-30T00:00:00Z,Blantyre,0,0,4
2022-01-30T00:00:00Z,Lilongwe,0,0,4
2022-01-30T00:00:00Z,Salima,0,0,4
2022-01-30T00:00:00Z,Nkhatabay,0,0,4
2022-01-30T00:00:00Z,Nkhotakota,0,0,4
2022-01-30T00:00:00Z,Balaka,0,0,4
2022-01-30T00:00:00Z,Rumphi,0,0,4
2022-01-30T00:00:00Z,Machinga,0,0,4
2022-01-30T00:00:00Z,Dedza,0,0,4
2022-01-30T00:00:00Z,Karonga,0,0,4
2022-01-30T00:00:00Z,Dowa,0,0,4
2022-01-30T00:00:00Z,Mzimba North,0,0,4
2022-01-30T00:00:00Z,Thyolo,0,0,4
2022-01-30T00:00:00Z,Chiradzulu,0,0,4
2022-01-30T00:00:00Z,Mulanje,0,0,4
2022-01-30T00:00:00Z,Nsanje,0,0,4
2022-01-30T00:00:00Z,Zomba,0,0,4
2022-01-30T00:00:00Z,Chikwawa,0,0,4
2022-01-30T00:00:00Z,Neno,0,0,4
2022-01-30T00:00:00Z,Ntcheu,0,0,4
2022-01-30T00:00:00Z,Likoma,0,0,4
2022-01-30T00:00:00Z,Chitipa,0,0,4
2022-01-30T00:00:00Z,Phalombe,0,0,4
2022-01-30T00:00:00Z,Mwanza,0,0,4
2022-01-30T00:00:00Z,Mchinji,0,0,4
2022-01-30T00:00:00Z,Kasungu,0,0,4
2022-01-30T00:00:00Z,Ntchisi,0,0,4
2022-01-30T00:00:00Z,Mzimba South,0,0,4
2022-04-22T00:00:00Z,Chikwawa,1,0,16
2022-04-23T00:00:00Z,Chikwawa,0,0,16
2022-04-24T00:00:00Z,Chikwawa,1,0,16
2022-04-25T00:00:00Z,Chikwawa,1,0,17
2022-04-26T00:00:00Z,Chikwawa,0,0,17
2022-04-27T00:00:00Z,Chikwawa,0,0,17
2022-04-28T00:00:00Z,Chikwawa,1,0,17
2022-04-29T00:00:00Z,Chikwawa,1,0,17
2022-04-30T00:00:00Z,Chikwawa,0,0,17
2022-05-01T00:00:00Z,Chikwawa,0,0,17
2022-05-02T00:00:00Z,Chikwawa,0,0,18
2022-05-03T00:00:00Z,Chikwawa,0,0,18
2022-05-04T00:00:00Z,Chikwawa,0,0,18
2022-05-05T00:00:00Z,Chikwawa,1,0,18
2022-05-06T00:00:00Z,Chikwawa,2,0,18
2022-05-07T00:00:00Z,Chikwawa,3,0,18
2022-05-08T00:00:00Z,Chikwawa,1,0,18
2022-05-09T00:00:00Z,Chikwawa,1,0,19
2022-05-10T00:00:00Z,Chikwawa,2,0,19
2022-05-11T00:00:00Z,Chikwawa,1,0,19
2022-05-12T00:00:00Z,Chikwawa,2,0,19
2022-05-13T00:00:00Z,Chikwawa,2,0,19
2022-05-14T00:00:00Z,Chikwawa,1,0,19
2022-05-15T00:00:00Z,Chikwawa,1,0,19
2022-05-16T00:00:00Z,Chikwawa,1,0,20
2022-05-17T00:00:00Z,Chikwawa,0,0,20
2022-05-18T00:00:00Z,Chikwawa,0,0,20
2022-05-19T00:00:00Z,Chikwawa,2,0,20
2022-05-20T00:00:00Z,Chikwawa,4,0,20
2022-05-21T00:00:00Z,Chikwawa,3,0,20
2022-05-22T00:00:00Z,Chikwawa,0,0,20
2022-05-23T00:00:00Z,Chikwawa,1,0,21
2022-05-24T00:00:00Z,Chikwawa,1,0,21
2022-05-25T00:00:00Z,Chikwawa,3,0,21
2022-05-26T00:00:00Z,Chikwawa,3,0,21
2022-05-27T00:00:00Z,Chikwawa,3,0,21
2022-05-28T00:00:00Z,Chikwawa,1,0,21
2022-05-29T00:00:00Z,Chikwawa,3,0,21
2022-05-30T00:00:00Z,Chikwawa,0,0,22
2022-05-31T00:00:00Z,Chikwawa,2,0,22
2022-06-01T00:00:00Z,Chikwawa,2,0,22
2022-06-02T00:00:00Z,Chikwawa,1,0,22
2022-06-03T00:00:00Z,Chikwawa,1,0,22
2022-06-04T00:00:00Z,Chikwawa,0,0,22
2022-06-05T00:00:00Z,Chikwawa,0,0,22
2022-06-06T00:00:00Z,Chikwawa,0,0,23
2022-06-07T00:00:00Z,Chikwawa,2,0,23
2022-06-08T00:00:00Z,Chikwawa,3,0,23
2022-06-09T00:00:00Z,Chikwawa,0,0,23
2022-06-10T00:00:00Z,Chikwawa,0,0,23
2022-06-11T00:00:00Z,Chikwawa,0,0,23
2022-06-12T00:00:00Z,Chikwawa,1,0,23
2022-06-13T00:00:00Z,Chikwawa,3,0,24
2022-06-14T00:00:00Z,Chikwawa,2,0,24
2022-06-15T00:00:00Z,Chikwawa,0,0,24
2022-06-16T00:00:00Z,Chikwawa,0,0,24
2022-06-17T00:00:00Z,Chikwawa,0,0,24
2022-06-18T00:00:00Z,Chikwawa,0,0,24
2022-06-19T00:00:00Z,Chikwawa,0,0,24
2022-06-20T00:00:00Z,Chikwawa,2,0,25
2022-06-21T00:00:00Z,Chikwawa,0,0,25
2022-06-22T00:00:00Z,Chikwawa,0,0,25
2022-06-23T00:00:00Z,Chikwawa,2,0,25
2022-06-24T00:00:00Z,Chikwawa,1,0,25
2022-06-25T00:00:00Z,Chikwawa,0,0,25
2022-06-26T00:00:00Z,Chikwawa,0,0,25
2022-06-27T00:00:00Z,Chikwawa,0,0,26
2022-06-28T00:00:00Z,Chikwawa,0,0,26
2022-06-29T00:00:00Z,Chikwawa,0,0,26
2022-06-30T00:00:00Z,Chikwawa,0,0,26
2022-07-01T00:00:00Z,Chikwawa,0,0,26
2022-07-02T00:00:00Z,Chikwawa,3,0,26
2022-07-03T00:00:00Z,Chikwawa,1,1,26
2022-07-04T00:00:00Z,Chikwawa,1,0,27
2022-07-05T00:00:00Z,Chikwawa,0,0,27
2022-07-06T00:00:00Z,Chikwawa,0,0,27
2022-07-07T00:00:00Z,Chikwawa,7,0,27
2022-07-08T00:00:00Z,Chikwawa,2,0,27
2022-07-09T00:00:00Z,Chikwawa,0,0,27
2022-07-10T00:00:00Z,Chikwawa,0,0,27
2022-07-11T00:00:00Z,Chikwawa,0,0,28
2022-07-12T00:00:00Z,Chikwawa,0,0,28
2022-07-13T00:00:00Z,Chikwawa,2,0,28
2022-07-14T00:00:00Z,Chikwawa,0,0,28
2022-07-15T00:00:00Z,Chikwawa,0,0,28
2022-07-16T00:00:00Z,Chikwawa,1,0,28
2022-07-17T00:00:00Z,Chikwawa,3,0,28
2022-07-18T00:00:00Z,Chikwawa,1,0,29
2022-07-19T00:00:00Z,Chikwawa,0,0,29
2022-07-20T00:00:00Z,Chikwawa,3,0,29
2022-07-21T00:00:00Z,Chikwawa,1,0,29
2022-07-22T00:00:00Z,Chikwawa,2,0,29
2022-07-23T00:00:00Z,Chikwawa,0,0,29
2022-07-24T00:00:00Z,Chikwawa,1,0,29
2022-07-25T00:00:00Z,Chikwawa,0,0,30
2022-07-26T00:00:00Z,Chikwawa,5,0,30
2022-07-27T00:00:00Z,Chikwawa,6,0,30
2022-07-28T00:00:00Z,Chikwawa,2,0,30
2022-07-29T00:00:00Z,Chikwawa,4,0,30
2022-07-30T00:00:00Z,Chikwawa,2,0,30
2022-08-01T00:00:00Z,Chikwawa,3,0,31
2022-08-02T00:00:00Z,Chikwawa,2,0,31
2022-08-03T00:00:00Z,Chikwawa,0,0,31
2022-08-04T00:00:00Z,Chikwawa,4,0,31
2022-08-05T00:00:00Z,Chikwawa,1,0,31
2022-08-06T00:00:00Z,Chikwawa,3,0,31
2022-08-07T00:00:00Z,Chikwawa,0,0,31
2022-08-08T00:00:00Z,Chikwawa,0,0,32
2022-08-09T00:00:00Z,Chikwawa,0,0,32
2022-08-10T00:00:00Z,Chikwawa,0,0,32
2022-08-11T00:00:00Z,Chikwawa,0,0,32
2022-08-12T00:00:00Z,Chikwawa,0,0,32
2022-08-13T00:00:00Z,Chikwawa,0,0,32
2022-08-14T00:00:00Z,Chikwawa,0,0,32
2022-08-15T00:00:00Z,Chikwawa,0,0,33
2022-08-16T00:00:00Z,Chikwawa,0,0,33
2022-08-17T00:00:00Z,Chikwawa,0,0,33
2022-08-18T00:00:00Z,Chikwawa,0,0,33
2022-08-19T00:00:00Z,Chikwawa,0,0,33
2022-08-20T00:00:00Z,Chikwawa,0,0,33
2022-08-21T00:00:00Z,Chikwawa,0,0,33
2022-08-22T00:00:00Z,Chikwawa,0,0,34
2022-08-23T00:00:00Z,Chikwawa,0,0,34
2022-08-24T00:00:00Z,Chikwawa,1,0,34
2022-08-25T00:00:00Z,Chikwawa,1,0,34
2022-08-26T00:00:00Z,Chikwawa,0,0,34
2022-08-27T00:00:00Z,Chikwawa,0,0,34
2022-08-28T00:00:00Z,Chikwawa,0,0,34
2022-08-29T00:00:00Z,Chikwawa,1,1,35
2022-08-30T00:00:00Z,Chikwawa,2,0,35
2022-09-01T00:00:00Z,Chikwawa,1,0,35
2022-09-02T00:00:00Z,Chikwawa,3,1,35
2022-09-03T00:00:00Z,Chikwawa,2,0,35
2022-09-04T00:00:00Z,Chikwawa,3,0,35
2022-09-05T00:00:00Z,Chikwawa,5,0,36
2022-09-06T00:00:00Z,Chikwawa,0,0,36
2022-09-07T00:00:00Z,Chikwawa,3,0,36
2022-09-08T00:00:00Z,Chikwawa,3,1,36
2022-09-09T00:00:00Z,Chikwawa,3,0,36
2022-09-10T00:00:00Z,Chikwawa,4,0,36
2022-09-11T00:00:00Z,Chikwawa,2,0,36
2022-09-12T00:00:00Z,Chikwawa,1,0,37
2022-09-13T00:00:00Z,Chikwawa,0,0,37
2022-09-14T00:00:00Z,Chikwawa,1,0,37
2022-09-15T00:00:00Z,Chikwawa,2,0,37
2022-09-16T00:00:00Z,Chikwawa,2,0,37
2022-09-17T00:00:00Z,Chikwawa,1,0,37
2022-09-18T00:00:00Z,Chikwawa,0,0,37
2022-09-19T00:00:00Z,Chikwawa,0,0,38
2022-09-20T00:00:00Z,Chikwawa,1,0,38
2022-09-21T00:00:00Z,Chikwawa,0,0,38
2022-09-22T00:00:00Z,Chikwawa,1,0,38
2022-09-23T00:00:00Z,Chikwawa,0,0,38
2022-09-24T00:00:00Z,Chikwawa,0,0,38
2022-09-25T00:00:00Z,Chikwawa,1,0,38
2022-09-26T00:00:00Z,Chikwawa,3,0,39
2022-09-27T00:00:00Z,Chikwawa,1,0,39
